Q0045	MT-CO1
YOR127W	RACGAP1
YOR127W	RALBP1
YOR127W	SRGAP1
YOR127W	SRGAP2
YOR127W	SRGAP3
YOR127W	STARD13
YOR127W	STARD8
YOR127W	SYDE1
YOR127W	SYDE2
YOR127W	TAGAP
YOR128C	GART
YOR128C	PAICS
YOR130C	SLC25A15
YOR130C	SLC25A2
YOR131C	ATP13A1
YOR131C	HDHD1
YOR132W	SNX6
YOR133W	EEF1A1
YOR133W	EEF2
YOR133W	EEFSEC
YOR133W	TUFM
YOR134W	ABR
YOR134W	ARAP1
YOR134W	ARAP2
YOR134W	ARAP3
YOR134W	ARHGAP1
YOR134W	ARHGAP10
YOR134W	ARHGAP11A
YOR134W	ARHGAP11B
YOR134W	ARHGAP12
YOR134W	ARHGAP15
YOR134W	ARHGAP17
YOR134W	ARHGAP18
YOR134W	ARHGAP19
YOR134W	ARHGAP20
YOR134W	ARHGAP22
YOR134W	ARHGAP24
YOR134W	ARHGAP25
YOR134W	ARHGAP26
YOR134W	ARHGAP28
YOR134W	ARHGAP29
YOR134W	ARHGAP30
YOR134W	ARHGAP31
YOR134W	ARHGAP32
YOR134W	ARHGAP35
YOR134W	ARHGAP36
YOR134W	ARHGAP39
YOR134W	ARHGAP4
YOR134W	ARHGAP40
YOR134W	ARHGAP44
YOR134W	ARHGAP5
YOR134W	ARHGAP6
YOR134W	ARHGAP8
YOR134W	ARHGAP9
YOR134W	BCR
YOR134W	CHN1
YOR134W	CHN2
YOR134W	DEPDC1B
YOR134W	DLC1
YOR134W	FAM13A
YOR134W	FAM13B
YOR134W	GMIP
YOR134W	HMHA1
YOR134W	INPP5B
YOR134W	MYO9A
YOR134W	MYO9B
YOR134W	OCRL
YOR134W	OPHN1
YOR134W	PIK3R2
YOR134W	RACGAP1
YOR134W	RALBP1
YOR134W	SRGAP1
YOR134W	SRGAP2
YOR134W	SRGAP3
YOR134W	STARD13
YOR134W	STARD8
YOR134W	SYDE1
YOR134W	SYDE2
YOR134W	TAGAP
YOR136W	IDH1
YOR136W	IDH2
YOR136W	IDH3A
YOR136W	IDH3B
YOR136W	IDH3G
YOR140W	HSF4
YOR141C	ACTL6A
YOR141C	ACTL6B
YOR142W	SUCLA2
YOR142W	SUCLG1
YOR142W	SUCLG2
YOR143C	TPK1
YOR149C	ALG12
YOR149C	ALG9
YOR149C	PIGB
YOR149C	PIGZ
YOR150W	MRPL13
YOR150W	RPL13A
YOR151C	POLR2B
YOR153W	ABCA2
YOR153W	ABCA3
YOR153W	ABCB1
YOR153W	ABCB4
YOR153W	ABCC1
YOR153W	ABCC6
YOR153W	ABCG2
YOR153W	ABCG5
YOR153W	ABCG8
YOR153W	CFTR
YOR156C	PIAS1
YOR156C	PIAS2
YOR156C	PIAS3
YOR156C	PIAS4
YOR156C	XRCC6
YOR157C	PSMA1
YOR157C	PSMA2
YOR157C	PSMA3
YOR157C	PSMA4
YOR157C	PSMA6
YOR157C	PSMA7
YOR157C	PSMA8
YOR157C	PSMB6
YOR159C	LSM2
YOR159C	LSM3
YOR159C	LSM7
YOR159C	NAA38
YOR159C	SNRPB
YOR159C	SNRPD1
YOR159C	SNRPD2
YOR159C	SNRPD3
YOR159C	SNRPE
YOR159C	SNRPF
YOR159C	SNRPG
YOR160W	IPO13
YOR167C	RPS28
YOR168W	QARS
YOR171C	CERK
YOR171C	SPHK1
YOR171C	SPHK2
YOR173W	DCPS
YOR174W	MED4
YOR176W	FECH
YOR178C	PPP1R3A
YOR178C	PPP1R3B
YOR178C	PPP1R3D
YOR178C	PPP1R3E
YOR180C	ECH1
YOR180C	ECHS1
YOR180C	ECI1
YOR180C	EHHADH
YOR180C	HADHA
YOR181W	ENAH
YOR181W	EVL
YOR181W	VASP
YOR181W	WAS
YOR181W	WASF2
YOR181W	WASL
YOR181W	WIPF1
YOR182C	FAU
YOR184W	PSAT1
YOR187W	EEF1A1
YOR187W	EEF2
YOR187W	EEFSEC
YOR187W	TUFM
YOR191W	CHD3
YOR194C	GTF2A1
YOR194C	GTF2A1L
YOR197W	CASP1
YOR197W	CASP10
YOR197W	CASP12
YOR197W	CASP14
YOR197W	CASP2
YOR197W	CASP3
YOR197W	CASP4
YOR197W	CASP5
YOR197W	CASP6
YOR197W	CASP7
YOR197W	CASP8
YOR197W	CASP9
YOR197W	CFLAR
YOR204W	DDX23
YOR204W	DDX39B
YOR204W	DDX46
YOR204W	DDX47
YOR204W	DHX15
YOR204W	DHX16
YOR204W	DHX38
YOR204W	DHX8
YOR204W	DHX9
YOR204W	EIF4A1
YOR204W	EIF4A2
YOR204W	SNRNP200
YOR204W	TTF2
YOR205C	GNL2
YOR207C	POLR3B
YOR208W	CDC14B
YOR208W	DUSP1
YOR208W	DUSP10
YOR208W	DUSP13
YOR208W	DUSP2
YOR208W	DUSP22
YOR208W	DUSP3
YOR208W	DUSP4
YOR208W	DUSP5
YOR208W	DUSP6
YOR208W	PTEN
YOR208W	PTPN12
YOR208W	PTPN13
YOR208W	PTPN14
YOR208W	PTPN18
YOR208W	PTPN2
YOR208W	PTPN21
YOR208W	PTPN22
YOR208W	PTPN3
YOR208W	PTPN4
YOR208W	PTPN5
YOR208W	PTPN6
YOR208W	PTPN7
YOR208W	PTPN9
YOR208W	PTPRB
YOR208W	PTPRC
YOR208W	PTPRD
YOR208W	PTPRE
YOR208W	PTPRH
YOR208W	PTPRK
YOR208W	PTPRM
YOR208W	PTPRN2
YOR208W	PTPRO
YOR208W	PTPRR
YOR208W	PTPRT
YOR208W	PTPRU
YOR208W	PTPRZ1
YOR208W	SSH3
YOR209C	NAPRT1
YOR210W	POLR2L
YOR211C	MFN1
YOR211C	MFN2
YOR211C	OPA1
YOR217W	BARD1
YOR217W	BRCA1
YOR217W	LIG4
YOR217W	NBN
YOR217W	PARP1
YOR217W	PARP4
YOR217W	PAXIP1
YOR217W	POLL
YOR217W	RAD17
YOR217W	REV1
YOR217W	RFC1
YOR217W	RFC2
YOR217W	RFC3
YOR217W	RFC4
YOR217W	RFC5
YOR217W	RUVBL1
YOR217W	RUVBL2
YOR217W	TOPBP1
YOR217W	VCP
YOR217W	XRCC1
YOR222W	SLC25A10
YOR222W	SLC25A14
YOR222W	SLC25A17
YOR222W	SLC25A30
YOR222W	SLC25A32
YOR222W	UCP1
YOR222W	UCP2
YOR222W	UCP3
YOR224C	POLR2H
YOR226C	ISCU
YOR229W	CDC20
YOR229W	FZR1
YOR230W	CDC20
YOR230W	FZR1
YOR230W	PHIP
YOR231W	AAK1
YOR231W	ABL2
YOR231W	ACVR1
YOR231W	ACVR1B
YOR231W	ACVR1C
YOR231W	ACVR2B
YOR231W	ACVRL1
YOR231W	ADRBK1
YOR231W	ADRBK2
YOR231W	AKT1
YOR231W	AKT2
YOR231W	AKT3
YOR231W	ALK
YOR231W	AMHR2
YOR231W	ARAF
YOR231W	AURKA
YOR231W	AURKC
YOR231W	AXL
YOR231W	BMPR1A
YOR231W	BMPR1B
YOR231W	BMX
YOR231W	BRAF
YOR231W	BRSK1
YOR231W	BRSK2
YOR231W	BTK
YOR231W	CAMK1
YOR231W	CAMK2A
YOR231W	CAMK2B
YOR231W	CAMK2D
YOR231W	CAMK2G
YOR231W	CAMK4
YOR231W	CAMKK2
YOR231W	CDC42BPA
YOR231W	CDC42BPB
YOR231W	CDC42BPG
YOR231W	CDK11A
YOR231W	CDK11B
YOR231W	CDK16
YOR231W	CDK17
YOR231W	CDK18
YOR231W	CDK4
YOR231W	CDK6
YOR231W	CDK9
YOR231W	CDKL1
YOR231W	CDKL2
YOR231W	CDKL5
YOR231W	CHUK
YOR231W	CLK2
YOR231W	CLK3
YOR231W	CSF1R
YOR231W	CSK
YOR231W	CSNK1A1
YOR231W	CSNK1D
YOR231W	CSNK1E
YOR231W	CSNK1G2
YOR231W	CSNK1G3
YOR231W	CSNK2A1
YOR231W	DAPK1
YOR231W	DAPK2
YOR231W	DAPK3
YOR231W	DCLK1
YOR231W	DDR2
YOR231W	DMPK
YOR231W	DYRK1A
YOR231W	DYRK1B
YOR231W	DYRK2
YOR231W	DYRK3
YOR231W	DYRK4
YOR231W	EGFR
YOR231W	EIF2AK2
YOR231W	EIF2AK3
YOR231W	EIF2AK4
YOR231W	EPHB2
YOR231W	ERBB2
YOR231W	ERBB3
YOR231W	ERBB4
YOR231W	ERN1
YOR231W	ERN2
YOR231W	FER
YOR231W	FES
YOR231W	FGFR1
YOR231W	FGR
YOR231W	FRK
YOR231W	FYN
YOR231W	GRK4
YOR231W	GRK5
YOR231W	GRK6
YOR231W	GRK7
YOR231W	GSG2
YOR231W	GSK3A
YOR231W	GSK3B
YOR231W	HCK
YOR231W	HIPK3
YOR231W	HUNK
YOR231W	ICK
YOR231W	IGF1R
YOR231W	IKBKB
YOR231W	IKBKE
YOR231W	ILK
YOR231W	IRAK1
YOR231W	IRAK2
YOR231W	IRAK3
YOR231W	ITK
YOR231W	JAK1
YOR231W	JAK2
YOR231W	JAK3
YOR231W	KALRN
YOR231W	KIT
YOR231W	KSR1
YOR231W	LATS1
YOR231W	LATS2
YOR231W	LCK
YOR231W	LIMK1
YOR231W	LMTK2
YOR231W	LTK
YOR231W	LYN
YOR231W	MAK
YOR231W	MAP2K1
YOR231W	MAP2K2
YOR231W	MAP2K3
YOR231W	MAP2K4
YOR231W	MAP2K5
YOR231W	MAP2K6
YOR231W	MAP2K7
YOR231W	MAP3K1
YOR231W	MAP3K10
YOR231W	MAP3K11
YOR231W	MAP3K12
YOR231W	MAP3K13
YOR231W	MAP3K2
YOR231W	MAP3K6
YOR231W	MAP3K8
YOR231W	MAP3K9
YOR231W	MAP4K1
YOR231W	MAP4K2
YOR231W	MAP4K3
YOR231W	MAP4K4
YOR231W	MAP4K5
YOR231W	MAPK1
YOR231W	MAPK10
YOR231W	MAPK11
YOR231W	MAPK12
YOR231W	MAPK14
YOR231W	MAPK3
YOR231W	MAPK4
YOR231W	MAPK6
YOR231W	MAPK7
YOR231W	MAPKAPK2
YOR231W	MAPKAPK3
YOR231W	MAPKAPK5
YOR231W	MARK1
YOR231W	MARK2
YOR231W	MARK4
YOR231W	MAST1
YOR231W	MAST2
YOR231W	MATK
YOR231W	MERTK
YOR231W	MET
YOR231W	MINK1
YOR231W	MKNK1
YOR231W	MKNK2
YOR231W	MLK4
YOR231W	MLTK
YOR231W	MOK
YOR231W	MST1R
YOR231W	MST4
YOR231W	MYLK
YOR231W	MYLK3
YOR231W	NEK11
YOR231W	NEK2
YOR231W	NEK3
YOR231W	NEK4
YOR231W	NEK6
YOR231W	NEK7
YOR231W	NLK
YOR231W	NPR2
YOR231W	NTRK1
YOR231W	NUAK2
YOR231W	OXSR1
YOR231W	PAK1
YOR231W	PAK2
YOR231W	PAK4
YOR231W	PAK7
YOR231W	PASK
YOR231W	PBK
YOR231W	PDGFRB
YOR231W	PDPK1
YOR231W	PHKG2
YOR231W	PIK3R4
YOR231W	PIM1
YOR231W	PIM2
YOR231W	PIM3
YOR231W	PINK1
YOR231W	PKN1
YOR231W	PKN2
YOR231W	PKN3
YOR231W	PLK1
YOR231W	PLK2
YOR231W	PLK3
YOR231W	PLK4
YOR231W	PRKAA1
YOR231W	PRKAA2
YOR231W	PRKACA
YOR231W	PRKACB
YOR231W	PRKACG
YOR231W	PRKCA
YOR231W	PRKCB
YOR231W	PRKCD
YOR231W	PRKCE
YOR231W	PRKCG
YOR231W	PRKCH
YOR231W	PRKCI
YOR231W	PRKCQ
YOR231W	PRKCZ
YOR231W	PRKD1
YOR231W	PRKD2
YOR231W	PRKD3
YOR231W	PRKG1
YOR231W	PRKG2
YOR231W	PRPF4B
YOR231W	PSKH1
YOR231W	PTK2B
YOR231W	PTK6
YOR231W	PTK7
YOR231W	RAF1
YOR231W	RET
YOR231W	RIPK1
YOR231W	RIPK2
YOR231W	RIPK3
YOR231W	RNASEL
YOR231W	ROCK1
YOR231W	ROCK2
YOR231W	ROR2
YOR231W	ROS1
YOR231W	RPS6KA1
YOR231W	RPS6KA2
YOR231W	RPS6KA3
YOR231W	RPS6KA4
YOR231W	RPS6KA5
YOR231W	RPS6KA6
YOR231W	RPS6KB1
YOR231W	RPS6KB2
YOR231W	RPS6KC1
YOR231W	RYK
YOR231W	SCYL3
YOR231W	SGK1
YOR231W	SGK2
YOR231W	SGK3
YOR231W	SIK1
YOR231W	SIK2
YOR231W	SIK3
YOR231W	SNRK
YOR231W	SRC
YOR231W	SRPK1
YOR231W	SRPK2
YOR231W	SRPK3
YOR231W	STK10
YOR231W	STK11
YOR231W	STK17A
YOR231W	STK17B
YOR231W	STK24
YOR231W	STK25
YOR231W	STK3
YOR231W	STK36
YOR231W	STK38
YOR231W	STK38L
YOR231W	STK39
YOR231W	STK4
YOR231W	SYK
YOR231W	TAOK1
YOR231W	TAOK3
YOR231W	TEC
YOR231W	TEK
YOR231W	TESK2
YOR231W	TGFBR1
YOR231W	TGFBR2
YOR231W	TIE1
YOR231W	TLK1
YOR231W	TLK2
YOR231W	TNIK
YOR231W	TNK1
YOR231W	TNNI3K
YOR231W	TP53RK
YOR231W	TRIB3
YOR231W	TSSK1B
YOR231W	TSSK2
YOR231W	TSSK3
YOR231W	TSSK4
YOR231W	TSSK6
YOR231W	TXK
YOR231W	TYK2
YOR231W	TYRO3
YOR231W	ULK1
YOR231W	ULK2
YOR231W	VRK1
YOR231W	VRK2
YOR231W	WNK1
YOR231W	WNK2
YOR231W	WNK3
YOR231W	WNK4
YOR231W	ZAP70
YOR232W	GRPEL1
YOR234C	RPL35A
YOR243C	PUS7
YOR243C	PUS7L
YOR244W	KAT5
YOR244W	KAT6A
YOR244W	KAT6B
YOR244W	KAT8
YOR245C	DGAT2
YOR245C	MOGAT1
YOR245C	MOGAT2
YOR245C	MOGAT3
YOR246C	DHRS7B
YOR246C	HSD17B13
YOR246C	HSDL2
YOR250C	CLP1
YOR251C	TSTD2
YOR253W	AANAT
YOR253W	NAA10
YOR253W	NAA50
YOR259C	PSMC2
YOR259C	PSMC6
YOR259C	VCP
YOR261C	PSMD14
YOR262W	GPN2
YOR265W	TBCA
YOR272W	BOP1
YOR272W	WDR12
YOR278W	UROS
YOR285W	TSTD2
YOR286W	TSTD2
YOR288C	ERP44
YOR288C	P4HB
YOR288C	PDIA2
YOR288C	PDIA3
YOR288C	PDIA5
YOR288C	PDIA6
YOR288C	QSOX1
YOR289W	AMMECR1
YOR290C	BAZ1A
YOR290C	BAZ1B
YOR290C	BAZ2A
YOR290C	BPTF
YOR290C	BRDT
YOR290C	CHD1
YOR290C	CHD1L
YOR290C	CHD6
YOR290C	DDX1
YOR290C	INO80
YOR290C	KAT2A
YOR290C	KAT2B
YOR290C	PBRM1
YOR290C	SMARCA1
YOR290C	SMARCA2
YOR290C	SMARCA4
YOR290C	SMARCA5
YOR290C	SMARCAD1
YOR290C	WRN
YOR291W	ATP13A1
YOR292C	PXMP2
YOR293W	RPS10
YOR294W	RRS1
YOR296W	PIK3C2B
YOR296W	PIK3C2G
YOR296W	PLCH2
YOR296W	RAB11FIP5
YOR304W	CHD1
YOR304W	CHD1L
YOR304W	CHD6
YOR304W	INO80
YOR304W	SMARCA1
YOR304W	SMARCA2
YOR304W	SMARCA4
YOR304W	SMARCA5
YOR304W	SMARCAD1
YOR308C	SART1
YOR312C	RPL18A
YOR316C	SLC30A1
YOR316C	SLC30A10
YOR316C	SLC30A2
YOR316C	SLC30A5
YOR316C	SLC30A7
YOR316C	SLC30A8
YOR316C	SLC30A9
YOR317W	ACSL4
YOR317W	SLC27A4
YOR319W	ALYREF
YOR319W	CELF3
YOR319W	CPSF7
YOR319W	CSTF2
YOR319W	FUS
YOR319W	HNRNPA0
YOR319W	HNRNPA1
YOR319W	HNRNPA2B1
YOR319W	HNRNPA3
YOR319W	HNRNPC
YOR319W	HNRNPD
YOR319W	HNRNPF
YOR319W	HNRNPH1
YOR319W	HNRNPH2
YOR319W	HNRNPH3
YOR319W	HNRNPL
YOR319W	HNRNPM
YOR319W	HNRNPR
YOR319W	NCBP2
YOR319W	PABPC1
YOR319W	PABPN1
YOR319W	PPIE
YOR319W	PTBP1
YOR319W	RALY
YOR319W	RBM22
YOR319W	RBM5
YOR319W	RBM8A
YOR319W	RBMX
YOR319W	RNPS1
YOR319W	SF3B14
YOR319W	SF3B4
YOR319W	SNRNP70
YOR319W	SNRPA
YOR319W	SNRPB2
YOR319W	SRSF1
YOR319W	SRSF10
YOR319W	SRSF11
YOR319W	SRSF2
YOR319W	SRSF3
YOR319W	SRSF4
YOR319W	SRSF5
YOR319W	SRSF6
YOR319W	SRSF7
YOR319W	SRSF9
YOR319W	SYNCRIP
YOR319W	TRA2A
YOR319W	TRA2B
YOR319W	U2AF1
YOR319W	U2AF2
YOR319W	ZRSR2
YOR321W	POMT1
YOR321W	POMT2
YOR323C	ALDH18A1
YOR323C	ALDH4A1
YOR326W	MYO5A
YOR326W	MYO5B
YOR327C	VAMP7
YOR327C	VAMP8
YOR328W	ABCB1
YOR328W	ABCG2
YOR330C	POLG
YOR335C	AARS
YOR335C	AARSD1
YOR335C	PTGES3L-AARSD1
YOR338W	KDM1A
YOR338W	SMARCC1
YOR339C	CDC34
YOR339C	UBE2A
YOR339C	UBE2B
YOR339C	UBE2D1
YOR339C	UBE2D2
YOR339C	UBE2D3
YOR339C	UBE2E1
YOR339C	UBE2L3
YOR339C	UBE2R2
YOR339C	UBE2T
YOR339C	UBE2V1
YOR339C	UBE2V2
YOR339C	UBE2W
YOR341W	POLR1A
YOR344C	ARNT
YOR344C	MLXIPL
YOR346W	BARD1
YOR346W	BRCA1
YOR346W	LIG4
YOR346W	NBN
YOR346W	PARP1
YOR346W	PARP4
YOR346W	PAXIP1
YOR346W	POLH
YOR346W	POLI
YOR346W	POLK
YOR346W	POLL
YOR346W	REV1
YOR346W	RFC1
YOR346W	TOPBP1
YOR346W	XRCC1
YOR348C	SLC7A10
YOR348C	SLC7A5
YOR348C	SLC7A8
YOR348C	SLC7A9
YOR351C	AAK1
YOR351C	ACVR1
YOR351C	ACVR1B
YOR351C	ACVR1C
YOR351C	ACVRL1
YOR351C	AKT1
YOR351C	AKT3
YOR351C	ARAF
YOR351C	AURKA
YOR351C	AURKC
YOR351C	BMPR1A
YOR351C	BMPR1B
YOR351C	BMX
YOR351C	BRAF
YOR351C	BRSK1
YOR351C	BRSK2
YOR351C	BTK
YOR351C	CAMK1
YOR351C	CAMK2A
YOR351C	CAMK2B
YOR351C	CAMK2D
YOR351C	CAMK2G
YOR351C	CAMK4
YOR351C	CAMKK2
YOR351C	CDC42BPA
YOR351C	CDC42BPB
YOR351C	CDC42BPG
YOR351C	CDK11A
YOR351C	CDK11B
YOR351C	CDK16
YOR351C	CDK17
YOR351C	CDK18
YOR351C	CDK2
YOR351C	CDK4
YOR351C	CDK6
YOR351C	CDK9
YOR351C	CDKL1
YOR351C	CDKL5
YOR351C	CHUK
YOR351C	CLK2
YOR351C	CLK3
YOR351C	CSK
YOR351C	CSNK1A1
YOR351C	CSNK1D
YOR351C	CSNK1E
YOR351C	CSNK1G2
YOR351C	CSNK2A1
YOR351C	DAPK1
YOR351C	DAPK2
YOR351C	DAPK3
YOR351C	DCLK1
YOR351C	DMPK
YOR351C	DYRK1A
YOR351C	DYRK1B
YOR351C	DYRK2
YOR351C	DYRK3
YOR351C	DYRK4
YOR351C	EIF2AK2
YOR351C	EIF2AK3
YOR351C	EIF2AK4
YOR351C	EPHB2
YOR351C	ERBB2
YOR351C	ERN1
YOR351C	ERN2
YOR351C	FER
YOR351C	FES
YOR351C	FGFR1
YOR351C	FGR
YOR351C	FRK
YOR351C	FYN
YOR351C	GSG2
YOR351C	GSK3A
YOR351C	GSK3B
YOR351C	HCK
YOR351C	HIPK3
YOR351C	ICK
YOR351C	IGF1R
YOR351C	IKBKB
YOR351C	IKBKE
YOR351C	ILK
YOR351C	IRAK1
YOR351C	IRAK2
YOR351C	IRAK3
YOR351C	JAK1
YOR351C	JAK2
YOR351C	JAK3
YOR351C	KALRN
YOR351C	KSR1
YOR351C	LATS1
YOR351C	LATS2
YOR351C	LCK
YOR351C	LIMK1
YOR351C	LMTK2
YOR351C	LTK
YOR351C	LYN
YOR351C	MAK
YOR351C	MAP2K2
YOR351C	MAP3K1
YOR351C	MAP3K11
YOR351C	MAP3K12
YOR351C	MAP3K13
YOR351C	MAP3K2
YOR351C	MAP3K6
YOR351C	MAP3K8
YOR351C	MAP3K9
YOR351C	MAP4K1
YOR351C	MAP4K2
YOR351C	MAP4K3
YOR351C	MAP4K4
YOR351C	MAP4K5
YOR351C	MAPK3
YOR351C	MAPK4
YOR351C	MAPK6
YOR351C	MAPKAPK2
YOR351C	MARK1
YOR351C	MARK2
YOR351C	MARK4
YOR351C	MAST1
YOR351C	MAST2
YOR351C	MATK
YOR351C	MERTK
YOR351C	MINK1
YOR351C	MKI67
YOR351C	MKNK1
YOR351C	MKNK2
YOR351C	MLK4
YOR351C	MLTK
YOR351C	MOK
YOR351C	MST4
YOR351C	MYLK
YOR351C	MYLK3
YOR351C	NBN
YOR351C	NEK11
YOR351C	NEK2
YOR351C	NEK3
YOR351C	NEK4
YOR351C	NEK6
YOR351C	NEK7
YOR351C	NLK
YOR351C	NTRK1
YOR351C	NUAK2
YOR351C	OXSR1
YOR351C	PAK1
YOR351C	PAK2
YOR351C	PASK
YOR351C	PBK
YOR351C	PDPK1
YOR351C	PHKG2
YOR351C	PIK3R4
YOR351C	PIM1
YOR351C	PIM2
YOR351C	PIM3
YOR351C	PINK1
YOR351C	PKN1
YOR351C	PKN2
YOR351C	PKN3
YOR351C	PLK1
YOR351C	PLK2
YOR351C	PLK3
YOR351C	PLK4
YOR351C	PRKAA1
YOR351C	PRKAA2
YOR351C	PRKACA
YOR351C	PRKACB
YOR351C	PRKCA
YOR351C	PRKCB
YOR351C	PRKCD
YOR351C	PRKCE
YOR351C	PRKCG
YOR351C	PRKCH
YOR351C	PRKCI
YOR351C	PRKCQ
YOR351C	PRKCZ
YOR351C	PRKD2
YOR351C	PRKD3
YOR351C	PRKG1
YOR351C	PRKG2
YOR351C	PRPF4B
YOR351C	PSKH1
YOR351C	PTK2B
YOR351C	PTK6
YOR351C	RAF1
YOR351C	RET
YOR351C	RNASEL
YOR351C	ROCK1
YOR351C	ROCK2
YOR351C	ROS1
YOR351C	RPS6KA4
YOR351C	RPS6KA5
YOR351C	RPS6KB1
YOR351C	SCYL3
YOR351C	SGK1
YOR351C	SGK2
YOR351C	SGK3
YOR351C	SIK1
YOR351C	SIK2
YOR351C	SIK3
YOR351C	SNRK
YOR351C	SRPK1
YOR351C	SRPK2
YOR351C	SRPK3
YOR351C	STK10
YOR351C	STK11
YOR351C	STK17A
YOR351C	STK17B
YOR351C	STK24
YOR351C	STK3
YOR351C	STK36
YOR351C	STK38
YOR351C	STK38L
YOR351C	STK39
YOR351C	STK4
YOR351C	SYK
YOR351C	TAOK1
YOR351C	TAOK3
YOR351C	TEC
YOR351C	TESK2
YOR351C	TGFBR1
YOR351C	TGFBR2
YOR351C	TLK1
YOR351C	TLK2
YOR351C	TNIK
YOR351C	TNK1
YOR351C	TNNI3K
YOR351C	TP53RK
YOR351C	TRIB3
YOR351C	TSSK1B
YOR351C	TSSK2
YOR351C	TSSK3
YOR351C	TSSK4
YOR351C	TSSK6
YOR351C	TXK
YOR351C	TYK2
YOR351C	ULK1
YOR351C	VRK1
YOR351C	VRK2
YOR351C	WNK1
YOR351C	WNK2
YOR351C	WNK3
YOR351C	WNK4
YOR351C	ZAP70
YOR360C	PDE2A
YOR360C	PDE3A
YOR361C	EIF3B
YOR361C	EIF3G
YOR361C	EIF4B
YOR361C	EIF4H
YOR361C	PABPC1
YOR362C	PSMA1
YOR362C	PSMA2
YOR362C	PSMA3
YOR362C	PSMA4
YOR362C	PSMA6
YOR362C	PSMA7
YOR362C	PSMA8
YOR362C	PSMB6
YOR368W	RAD1
YOR369C	RPL30
YOR369C	RPL7A
YOR369C	RPS12
YOR369C	SECISBP2
YOR370C	CHM
YOR370C	CHML
YOR375C	GLUD1
YOR375C	GLUD2
YOR378W	MFSD11
YOR381W	STEAP3
YOR393W	ENO4
YOR396W	TDRD12
YPL001W	HAT1
YPL008W	ERCC2
YPL010W	ARCN1
YPL010W	COPZ1
YPL011C	TAF6
YPL011C	TAF9
YPL013C	MRPS16
YPL015C	SIRT1
YPL015C	SIRT2
YPL016W	ARID1A
YPL017C	FMO5
YPL020C	SENP1
YPL020C	SENP2
YPL020C	SENP6
YPL023C	MTHFR
YPL026C	AAK1
YPL026C	ACVR1
YPL026C	ACVR1B
YPL026C	ACVR1C
YPL026C	ACVR2B
YPL026C	ACVRL1
YPL026C	AKT1
YPL026C	AKT3
YPL026C	ARAF
YPL026C	AURKA
YPL026C	AURKC
YPL026C	BMPR1A
YPL026C	BMPR1B
YPL026C	BMX
YPL026C	BRAF
YPL026C	BRSK1
YPL026C	BRSK2
YPL026C	BTK
YPL026C	CAMK1
YPL026C	CAMK2A
YPL026C	CAMK2B
YPL026C	CAMK2D
YPL026C	CAMK2G
YPL026C	CAMK4
YPL026C	CAMKK2
YPL026C	CASK
YPL026C	CDC42BPA
YPL026C	CDC42BPB
YPL026C	CDC42BPG
YPL026C	CDK11A
YPL026C	CDK11B
YPL026C	CDK16
YPL026C	CDK17
YPL026C	CDK18
YPL026C	CDK4
YPL026C	CDK6
YPL026C	CDK7
YPL026C	CDK8
YPL026C	CDK9
YPL026C	CDKL1
YPL026C	CDKL5
YPL026C	CHUK
YPL026C	CLK2
YPL026C	CLK3
YPL026C	CSK
YPL026C	CSNK1A1
YPL026C	CSNK1D
YPL026C	CSNK1E
YPL026C	CSNK1G2
YPL026C	CSNK2A1
YPL026C	DAPK1
YPL026C	DAPK2
YPL026C	DAPK3
YPL026C	DCLK1
YPL026C	DMPK
YPL026C	DYRK1A
YPL026C	DYRK1B
YPL026C	DYRK2
YPL026C	DYRK3
YPL026C	DYRK4
YPL026C	EIF2AK2
YPL026C	EIF2AK3
YPL026C	EIF2AK4
YPL026C	EPHB2
YPL026C	ERBB2
YPL026C	ERN1
YPL026C	ERN2
YPL026C	FER
YPL026C	FES
YPL026C	FGFR1
YPL026C	FGFR2
YPL026C	FGR
YPL026C	FRK
YPL026C	FYN
YPL026C	GSG2
YPL026C	GSK3A
YPL026C	GSK3B
YPL026C	HCK
YPL026C	HIPK2
YPL026C	HIPK3
YPL026C	ICK
YPL026C	IGF1R
YPL026C	IKBKB
YPL026C	IKBKE
YPL026C	ILK
YPL026C	IRAK1
YPL026C	IRAK2
YPL026C	IRAK3
YPL026C	IRAK4
YPL026C	JAK1
YPL026C	JAK2
YPL026C	JAK3
YPL026C	KALRN
YPL026C	KSR1
YPL026C	LATS1
YPL026C	LATS2
YPL026C	LCK
YPL026C	LIMK1
YPL026C	LMTK2
YPL026C	LTK
YPL026C	LYN
YPL026C	MAK
YPL026C	MAP2K2
YPL026C	MAP2K5
YPL026C	MAP3K1
YPL026C	MAP3K11
YPL026C	MAP3K12
YPL026C	MAP3K13
YPL026C	MAP3K2
YPL026C	MAP3K6
YPL026C	MAP3K8
YPL026C	MAP3K9
YPL026C	MAP4K1
YPL026C	MAP4K2
YPL026C	MAP4K3
YPL026C	MAP4K4
YPL026C	MAP4K5
YPL026C	MAPK14
YPL026C	MAPK3
YPL026C	MAPK4
YPL026C	MAPK6
YPL026C	MAPK7
YPL026C	MAPKAPK2
YPL026C	MARK1
YPL026C	MARK2
YPL026C	MARK4
YPL026C	MAST1
YPL026C	MAST2
YPL026C	MATK
YPL026C	MERTK
YPL026C	MET
YPL026C	MINK1
YPL026C	MKNK1
YPL026C	MKNK2
YPL026C	MLK4
YPL026C	MLTK
YPL026C	MOK
YPL026C	MST4
